"service_id","date","exception_type"
"GO102_1599996497","20150914","1"
"GO102_1599996497","20150919","1"
"GO102_1599996497","20150913","1"
"GO102_1599996497","20151003","1"
"GO102_1599996416","20150913","1"
"GO102_1599996416","20150912","1"
"GO102_1599996427","20150913","1"
"GO102_1599996427","20150919","1"
"GO102_1599996427","20150912","1"
"GO102_1599996417","20150913","1"
"GO102_1599996417","20150912","1"
"GO102_1599996463","20150919","1"
"GO102_1599996463","20151004","1"
"GO102_1599996463","20150912","1"
"GO102_1599996463","20150913","1"
"GO102_159999436","20150910","1"
"GO102_159999436","20150911","1"
"GO102_159999436","20150908","1"
"GO102_159999436","20150909","1"
"GO102_1599996421","20150912","1"
"GO102_1599996421","20150913","1"
"GO102_1599996424","20150912","1"
"GO102_1599996424","20150913","1"
"GO102_1599996424","20150919","1"
"GO102_1599996418","20150913","1"
"GO102_1599996418","20150912","1"
"GO102_1599996423","20150919","1"
"GO102_1599996423","20150913","1"
"GO102_1599996423","20150912","1"
"GO102_159999469","20150923","1"
"GO102_159999469","20150914","1"
"GO102_159999469","20150911","1"
"GO102_159999469","20150908","1"
"GO102_159999469","20151002","1"
"GO102_159999469","20150916","1"
"GO102_159999469","20150910","1"
"GO102_159999469","20150915","1"
"GO102_159999469","20150909","1"
"GO102_159999469","20150922","1"
"GO102_159999469","20150918","1"
"GO102_159999469","20150921","1"
"GO102_159999435","20150908","1"
"GO102_159999435","20150911","1"
"GO102_159999435","20150909","1"
"GO102_1599996475","20151003","1"
"GO102_1599996475","20150913","1"
"GO102_1599996475","20151004","1"
"GO102_1599996475","20150919","1"
"GO102_1599996475","20150912","1"
"GO102_1599996475","20150920","1"
"GO102_1599996457","20150912","1"
"GO102_1599996457","20150919","1"
"GO102_1599996457","20151004","1"
"GO102_1599996457","20150913","1"
"GO102_1599996451","20150913","1"
"GO102_1599996451","20150912","1"
"GO102_1599996451","20150919","1"
"GO102_1599996451","20151004","1"
"GO102_1599996459","20150913","1"
"GO102_1599996459","20150919","1"
"GO102_1599996459","20150912","1"
"GO102_1599996459","20151004","1"
"GO102_1599996485","20151003","1"
"GO102_1599996485","20150920","1"
"GO102_1599996485","20151004","1"
"GO102_1599996485","20150912","1"
"GO102_1599996485","20150913","1"
"GO102_1599996401","20150919","1"
"GO102_1599996401","20151004","1"
"GO102_1599996401","20150914","1"
"GO102_1599996401","20150912","1"
"GO102_1599996401","20150918","1"
"GO102_1599996401","20150913","1"
"GO102_1599996452","20150912","1"
"GO102_1599996452","20150913","1"
"GO102_1599996452","20150919","1"
"GO102_1599996452","20151004","1"
"GO102_1599996460","20150912","1"
"GO102_1599996460","20150919","1"
"GO102_1599996460","20151004","1"
"GO102_1599996460","20150913","1"
"GO102_1599996493","20151003","1"
"GO102_1599996493","20150912","1"
"GO102_1599996493","20150913","1"
"GO102_1599996493","20150920","1"
"GO102_159999466","20150922","1"
"GO102_159999466","20150914","1"
"GO102_159999466","20150908","1"
"GO102_159999466","20150923","1"
"GO102_159999466","20150918","1"
"GO102_159999466","20150916","1"
"GO102_159999466","20150909","1"
"GO102_159999466","20150911","1"
"GO102_159999466","20150910","1"
"GO102_159999466","20150915","1"
"GO102_159999466","20150921","1"
"GO102_159999466","20151002","1"
"GO102_1599996473","20150913","1"
"GO102_1599996473","20150920","1"
"GO102_1599996473","20151003","1"
"GO102_1599996473","20151004","1"
"GO102_1599996473","20150919","1"
"GO102_1599996473","20150912","1"
"GO102_1599996455","20151004","1"
"GO102_1599996455","20150912","1"
"GO102_1599996455","20150913","1"
"GO102_1599996455","20150919","1"
"GO102_1599996491","20151003","1"
"GO102_1599996491","20150912","1"
"GO102_1599996491","20150913","1"
"GO102_1599996491","20150920","1"
"GO102_159999418","20150908","1"
"GO102_159999418","20150911","1"
"GO102_159999418","20150909","1"
"GO102_1599996488","20150913","1"
"GO102_1599996488","20150920","1"
"GO102_1599996488","20151003","1"
"GO102_1599996488","20150912","1"
"GO102_159999467","20150923","1"
"GO102_159999467","20151002","1"
"GO102_159999467","20150916","1"
"GO102_159999467","20150922","1"
"GO102_159999467","20150918","1"
"GO102_159999467","20150910","1"
"GO102_159999467","20150914","1"
"GO102_159999467","20150909","1"
"GO102_159999467","20150911","1"
"GO102_159999467","20150915","1"
"GO102_159999467","20150908","1"
"GO102_159999467","20150921","1"
"GO102_1599996474","20150912","1"
"GO102_1599996474","20150913","1"
"GO102_1599996474","20150920","1"
"GO102_1599996474","20151003","1"
"GO102_1599996474","20151004","1"
"GO102_1599996474","20150919","1"
"GO102_159999368","20150914","1"
"GO102_159999368","20150908","1"
"GO102_159999368","20151002","1"
"GO102_159999368","20150923","1"
"GO102_159999368","20150915","1"
"GO102_159999368","20150911","1"
"GO102_159999368","20150921","1"
"GO102_159999368","20150916","1"
"GO102_159999368","20150909","1"
"GO102_159999368","20150910","1"
"GO102_159999368","20150922","1"
"GO102_159999368","20150918","1"
"GO102_159999471","20150921","1"
"GO102_159999471","20150923","1"
"GO102_159999471","20150914","1"
"GO102_159999471","20150915","1"
"GO102_159999471","20150922","1"
"GO102_159999471","20150911","1"
"GO102_159999471","20150909","1"
"GO102_159999471","20151002","1"
"GO102_159999471","20150916","1"
"GO102_159999471","20150908","1"
"GO102_159999471","20150910","1"
"GO102_159999471","20150918","1"
"GO102_159999447","20150909","1"
"GO102_159999447","20150910","1"
"GO102_159999447","20150911","1"
"GO102_159999447","20150908","1"
"GO102_159999474","20150908","1"
"GO102_159999474","20150922","1"
"GO102_159999474","20151002","1"
"GO102_159999474","20150923","1"
"GO102_159999474","20150909","1"
"GO102_159999474","20150915","1"
"GO102_159999474","20150921","1"
"GO102_159999474","20150911","1"
"GO102_159999474","20150916","1"
"GO102_159999474","20150918","1"
"GO102_159999474","20150914","1"
"GO102_159999474","20150910","1"
"GO102_1599996429","20150912","1"
"GO102_1599996429","20150919","1"
"GO102_1599996429","20150913","1"
"GO102_1599996429","20151004","1"
"GO102_159999453","20150908","1"
"GO102_159999453","20150911","1"
"GO102_159999453","20150909","1"
"GO102_159999453","20150910","1"
"GO102_1599996482","20150912","1"
"GO102_1599996482","20150913","1"
"GO102_1599996482","20151004","1"
"GO102_1599996482","20150920","1"
"GO102_1599996482","20151003","1"
"GO102_159999451","20150908","1"
"GO102_159999451","20150909","1"
"GO102_159999451","20150910","1"
"GO102_159999451","20150911","1"
"GO102_159999449","20150911","1"
"GO102_159999449","20150908","1"
"GO102_159999449","20150910","1"
"GO102_159999449","20150909","1"
"GO102_1599996476","20151003","1"
"GO102_1599996476","20150920","1"
"GO102_1599996476","20150912","1"
"GO102_1599996476","20151004","1"
"GO102_1599996476","20150913","1"
"GO102_1599996476","20150919","1"
"GO102_150000313","20150910","1"
"GO102_150000313","20150914","1"
"GO102_150000313","20150915","1"
"GO102_150000313","20150916","1"
"GO102_150000313","20150917","1"
"GO102_150000313","20150918","1"
"GO102_150000313","20150921","1"
"GO102_150000313","20150922","1"
"GO102_150000313","20150923","1"
"GO102_150000313","20150924","1"
"GO102_150000313","20150925","1"
"GO102_150000313","20150928","1"
"GO102_150000313","20150929","1"
"GO102_150000313","20150930","1"
"GO102_150000313","20151001","1"
"GO102_150000313","20151002","1"
"GO102_150000313","20151005","1"
"GO102_150000313","20151006","1"
"GO102_150000313","20151007","1"
"GO102_150000313","20151008","1"
"GO102_150000313","20151009","1"
"GO102_150000313","20151012","1"
"GO102_150000313","20151013","1"
"GO102_150000313","20151014","1"
"GO102_150000313","20151015","1"
"GO102_150000313","20151016","1"
"GO102_150000313","20151019","1"
"GO102_150000313","20151020","1"
"GO102_150000313","20151021","1"
"GO102_150000313","20151022","1"
"GO102_150000313","20151023","1"
"GO102_150000313","20151026","1"
"GO102_150000313","20151027","1"
"GO102_150000313","20151028","1"
"GO102_150000313","20151029","1"
"GO102_150000313","20151030","1"
"GO102_150000313","20151102","1"
"GO102_150000313","20151103","1"
"GO102_150000313","20151104","1"
"GO102_150000313","20151105","1"
"GO102_150000313","20151106","1"
"GO102_150000313","20151109","1"
"GO102_150000313","20151110","1"
"GO102_150000313","20151111","1"
"GO102_150000313","20151112","1"
"GO102_150000313","20151113","1"
"GO102_150000315","20150910","1"
"GO102_150000315","20150914","1"
"GO102_150000315","20150915","1"
"GO102_150000315","20150916","1"
"GO102_150000315","20150917","1"
"GO102_150000315","20150918","1"
"GO102_150000315","20150921","1"
"GO102_150000315","20150922","1"
"GO102_150000315","20150923","1"
"GO102_150000315","20150924","1"
"GO102_150000315","20150925","1"
"GO102_150000315","20150928","1"
"GO102_150000315","20150929","1"
"GO102_150000315","20150930","1"
"GO102_150000315","20151001","1"
"GO102_150000315","20151002","1"
"GO102_150000315","20151005","1"
"GO102_150000315","20151006","1"
"GO102_150000315","20151007","1"
"GO102_150000315","20151008","1"
"GO102_150000315","20151009","1"
"GO102_150000315","20151012","1"
"GO102_150000315","20151013","1"
"GO102_150000315","20151014","1"
"GO102_150000315","20151015","1"
"GO102_150000315","20151016","1"
"GO102_150000315","20151019","1"
"GO102_150000315","20151020","1"
"GO102_150000315","20151021","1"
"GO102_150000315","20151022","1"
"GO102_150000315","20151023","1"
"GO102_150000315","20151026","1"
"GO102_150000315","20151027","1"
"GO102_150000315","20151028","1"
"GO102_150000315","20151029","1"
"GO102_150000315","20151030","1"
"GO102_150000315","20151102","1"
"GO102_150000315","20151103","1"
"GO102_150000315","20151104","1"
"GO102_150000315","20151105","1"
"GO102_150000315","20151106","1"
"GO102_150000315","20151109","1"
"GO102_150000315","20151110","1"
"GO102_150000315","20151111","1"
"GO102_150000315","20151112","1"
"GO102_150000315","20151113","1"
"GO102_150000351","20150917","1"
"GO102_150000351","20150924","1"
"GO102_150000351","20150925","1"
"GO102_150000351","20150928","1"
"GO102_150000351","20150929","1"
"GO102_150000351","20150930","1"
"GO102_150000351","20151001","1"
"GO102_150000351","20151005","1"
"GO102_150000351","20151006","1"
"GO102_150000351","20151007","1"
"GO102_150000351","20151008","1"
"GO102_150000351","20151009","1"
"GO102_150000351","20151012","1"
"GO102_150000351","20151013","1"
"GO102_150000351","20151014","1"
"GO102_150000351","20151015","1"
"GO102_150000351","20151016","1"
"GO102_150000351","20151019","1"
"GO102_150000351","20151020","1"
"GO102_150000351","20151021","1"
"GO102_150000351","20151022","1"
"GO102_150000351","20151023","1"
"GO102_150000351","20151026","1"
"GO102_150000351","20151027","1"
"GO102_150000351","20151028","1"
"GO102_150000351","20151029","1"
"GO102_150000351","20151030","1"
"GO102_150000351","20151102","1"
"GO102_150000351","20151103","1"
"GO102_150000351","20151104","1"
"GO102_150000351","20151105","1"
"GO102_150000351","20151106","1"
"GO102_150000351","20151109","1"
"GO102_150000351","20151110","1"
"GO102_150000351","20151111","1"
"GO102_150000351","20151112","1"
"GO102_150000351","20151113","1"
"GO102_150000353","20150917","1"
"GO102_150000353","20150924","1"
"GO102_150000353","20150925","1"
"GO102_150000353","20150928","1"
"GO102_150000353","20150929","1"
"GO102_150000353","20150930","1"
"GO102_150000353","20151001","1"
"GO102_150000353","20151005","1"
"GO102_150000353","20151006","1"
"GO102_150000353","20151007","1"
"GO102_150000353","20151008","1"
"GO102_150000353","20151009","1"
"GO102_150000353","20151012","1"
"GO102_150000353","20151013","1"
"GO102_150000353","20151014","1"
"GO102_150000353","20151015","1"
"GO102_150000353","20151016","1"
"GO102_150000353","20151019","1"
"GO102_150000353","20151020","1"
"GO102_150000353","20151021","1"
"GO102_150000353","20151022","1"
"GO102_150000353","20151023","1"
"GO102_150000353","20151026","1"
"GO102_150000353","20151027","1"
"GO102_150000353","20151028","1"
"GO102_150000353","20151029","1"
"GO102_150000353","20151030","1"
"GO102_150000353","20151102","1"
"GO102_150000353","20151103","1"
"GO102_150000353","20151104","1"
"GO102_150000353","20151105","1"
"GO102_150000353","20151106","1"
"GO102_150000353","20151109","1"
"GO102_150000353","20151110","1"
"GO102_150000353","20151111","1"
"GO102_150000353","20151112","1"
"GO102_150000353","20151113","1"
"GO102_150000355","20150917","1"
"GO102_150000355","20150924","1"
"GO102_150000355","20150925","1"
"GO102_150000355","20150928","1"
"GO102_150000355","20150929","1"
"GO102_150000355","20150930","1"
"GO102_150000355","20151001","1"
"GO102_150000355","20151005","1"
"GO102_150000355","20151006","1"
"GO102_150000355","20151007","1"
"GO102_150000355","20151008","1"
"GO102_150000355","20151009","1"
"GO102_150000355","20151012","1"
"GO102_150000355","20151013","1"
"GO102_150000355","20151014","1"
"GO102_150000355","20151015","1"
"GO102_150000355","20151016","1"
"GO102_150000355","20151019","1"
"GO102_150000355","20151020","1"
"GO102_150000355","20151021","1"
"GO102_150000355","20151022","1"
"GO102_150000355","20151023","1"
"GO102_150000355","20151026","1"
"GO102_150000355","20151027","1"
"GO102_150000355","20151028","1"
"GO102_150000355","20151029","1"
"GO102_150000355","20151030","1"
"GO102_150000355","20151102","1"
"GO102_150000355","20151103","1"
"GO102_150000355","20151104","1"
"GO102_150000355","20151105","1"
"GO102_150000355","20151106","1"
"GO102_150000355","20151109","1"
"GO102_150000355","20151110","1"
"GO102_150000355","20151111","1"
"GO102_150000355","20151112","1"
"GO102_150000355","20151113","1"
"GO102_150000356","20150917","1"
"GO102_150000356","20150924","1"
"GO102_150000356","20150925","1"
"GO102_150000356","20150928","1"
"GO102_150000356","20150929","1"
"GO102_150000356","20150930","1"
"GO102_150000356","20151001","1"
"GO102_150000356","20151005","1"
"GO102_150000356","20151006","1"
"GO102_150000356","20151007","1"
"GO102_150000356","20151008","1"
"GO102_150000356","20151009","1"
"GO102_150000356","20151012","1"
"GO102_150000356","20151013","1"
"GO102_150000356","20151014","1"
"GO102_150000356","20151015","1"
"GO102_150000356","20151016","1"
"GO102_150000356","20151019","1"
"GO102_150000356","20151020","1"
"GO102_150000356","20151021","1"
"GO102_150000356","20151022","1"
"GO102_150000356","20151023","1"
"GO102_150000356","20151026","1"
"GO102_150000356","20151027","1"
"GO102_150000356","20151028","1"
"GO102_150000356","20151029","1"
"GO102_150000356","20151030","1"
"GO102_150000356","20151102","1"
"GO102_150000356","20151103","1"
"GO102_150000356","20151104","1"
"GO102_150000356","20151105","1"
"GO102_150000356","20151106","1"
"GO102_150000356","20151109","1"
"GO102_150000356","20151110","1"
"GO102_150000356","20151111","1"
"GO102_150000356","20151112","1"
"GO102_150000356","20151113","1"
"GO102_150000358","20150917","1"
"GO102_150000358","20150924","1"
"GO102_150000358","20150925","1"
"GO102_150000358","20150928","1"
"GO102_150000358","20150929","1"
"GO102_150000358","20150930","1"
"GO102_150000358","20151001","1"
"GO102_150000358","20151005","1"
"GO102_150000358","20151006","1"
"GO102_150000358","20151007","1"
"GO102_150000358","20151008","1"
"GO102_150000358","20151009","1"
"GO102_150000358","20151012","1"
"GO102_150000358","20151013","1"
"GO102_150000358","20151014","1"
"GO102_150000358","20151015","1"
"GO102_150000358","20151016","1"
"GO102_150000358","20151019","1"
"GO102_150000358","20151020","1"
"GO102_150000358","20151021","1"
"GO102_150000358","20151022","1"
"GO102_150000358","20151023","1"
"GO102_150000358","20151026","1"
"GO102_150000358","20151027","1"
"GO102_150000358","20151028","1"
"GO102_150000358","20151029","1"
"GO102_150000358","20151030","1"
"GO102_150000358","20151102","1"
"GO102_150000358","20151103","1"
"GO102_150000358","20151104","1"
"GO102_150000358","20151105","1"
"GO102_150000358","20151106","1"
"GO102_150000358","20151109","1"
"GO102_150000358","20151110","1"
"GO102_150000358","20151111","1"
"GO102_150000358","20151112","1"
"GO102_150000358","20151113","1"
"GO102_150000360","20150917","1"
"GO102_150000360","20150924","1"
"GO102_150000360","20150925","1"
"GO102_150000360","20150928","1"
"GO102_150000360","20150929","1"
"GO102_150000360","20150930","1"
"GO102_150000360","20151001","1"
"GO102_150000360","20151005","1"
"GO102_150000360","20151006","1"
"GO102_150000360","20151007","1"
"GO102_150000360","20151008","1"
"GO102_150000360","20151009","1"
"GO102_150000360","20151012","1"
"GO102_150000360","20151013","1"
"GO102_150000360","20151014","1"
"GO102_150000360","20151015","1"
"GO102_150000360","20151016","1"
"GO102_150000360","20151019","1"
"GO102_150000360","20151020","1"
"GO102_150000360","20151021","1"
"GO102_150000360","20151022","1"
"GO102_150000360","20151023","1"
"GO102_150000360","20151026","1"
"GO102_150000360","20151027","1"
"GO102_150000360","20151028","1"
"GO102_150000360","20151029","1"
"GO102_150000360","20151030","1"
"GO102_150000360","20151102","1"
"GO102_150000360","20151103","1"
"GO102_150000360","20151104","1"
"GO102_150000360","20151105","1"
"GO102_150000360","20151106","1"
"GO102_150000360","20151109","1"
"GO102_150000360","20151110","1"
"GO102_150000360","20151111","1"
"GO102_150000360","20151112","1"
"GO102_150000360","20151113","1"
"GO102_150000364","20150917","1"
"GO102_150000364","20150924","1"
"GO102_150000364","20150925","1"
"GO102_150000364","20150928","1"
"GO102_150000364","20150929","1"
"GO102_150000364","20150930","1"
"GO102_150000364","20151001","1"
"GO102_150000364","20151005","1"
"GO102_150000364","20151006","1"
"GO102_150000364","20151007","1"
"GO102_150000364","20151008","1"
"GO102_150000364","20151009","1"
"GO102_150000364","20151012","1"
"GO102_150000364","20151013","1"
"GO102_150000364","20151014","1"
"GO102_150000364","20151015","1"
"GO102_150000364","20151016","1"
"GO102_150000364","20151019","1"
"GO102_150000364","20151020","1"
"GO102_150000364","20151021","1"
"GO102_150000364","20151022","1"
"GO102_150000364","20151023","1"
"GO102_150000364","20151026","1"
"GO102_150000364","20151027","1"
"GO102_150000364","20151028","1"
"GO102_150000364","20151029","1"
"GO102_150000364","20151030","1"
"GO102_150000364","20151102","1"
"GO102_150000364","20151103","1"
"GO102_150000364","20151104","1"
"GO102_150000364","20151105","1"
"GO102_150000364","20151106","1"
"GO102_150000364","20151109","1"
"GO102_150000364","20151110","1"
"GO102_150000364","20151111","1"
"GO102_150000364","20151112","1"
"GO102_150000364","20151113","1"
"GO102_150000366","20150917","1"
"GO102_150000366","20150924","1"
"GO102_150000366","20150925","1"
"GO102_150000366","20150928","1"
"GO102_150000366","20150929","1"
"GO102_150000366","20150930","1"
"GO102_150000366","20151001","1"
"GO102_150000366","20151005","1"
"GO102_150000366","20151006","1"
"GO102_150000366","20151007","1"
"GO102_150000366","20151008","1"
"GO102_150000366","20151009","1"
"GO102_150000366","20151012","1"
"GO102_150000366","20151013","1"
"GO102_150000366","20151014","1"
"GO102_150000366","20151015","1"
"GO102_150000366","20151016","1"
"GO102_150000366","20151019","1"
"GO102_150000366","20151020","1"
"GO102_150000366","20151021","1"
"GO102_150000366","20151022","1"
"GO102_150000366","20151023","1"
"GO102_150000366","20151026","1"
"GO102_150000366","20151027","1"
"GO102_150000366","20151028","1"
"GO102_150000366","20151029","1"
"GO102_150000366","20151030","1"
"GO102_150000366","20151102","1"
"GO102_150000366","20151103","1"
"GO102_150000366","20151104","1"
"GO102_150000366","20151105","1"
"GO102_150000366","20151106","1"
"GO102_150000366","20151109","1"
"GO102_150000366","20151110","1"
"GO102_150000366","20151111","1"
"GO102_150000366","20151112","1"
"GO102_150000366","20151113","1"
"GO102_150000368","20150917","1"
"GO102_150000368","20150924","1"
"GO102_150000368","20150925","1"
"GO102_150000368","20150928","1"
"GO102_150000368","20150929","1"
"GO102_150000368","20150930","1"
"GO102_150000368","20151001","1"
"GO102_150000368","20151005","1"
"GO102_150000368","20151006","1"
"GO102_150000368","20151007","1"
"GO102_150000368","20151008","1"
"GO102_150000368","20151009","1"
"GO102_150000368","20151012","1"
"GO102_150000368","20151013","1"
"GO102_150000368","20151014","1"
"GO102_150000368","20151015","1"
"GO102_150000368","20151016","1"
"GO102_150000368","20151019","1"
"GO102_150000368","20151020","1"
"GO102_150000368","20151021","1"
"GO102_150000368","20151022","1"
"GO102_150000368","20151023","1"
"GO102_150000368","20151026","1"
"GO102_150000368","20151027","1"
"GO102_150000368","20151028","1"
"GO102_150000368","20151029","1"
"GO102_150000368","20151030","1"
"GO102_150000368","20151102","1"
"GO102_150000368","20151103","1"
"GO102_150000368","20151104","1"
"GO102_150000368","20151105","1"
"GO102_150000368","20151106","1"
"GO102_150000368","20151109","1"
"GO102_150000368","20151110","1"
"GO102_150000368","20151111","1"
"GO102_150000368","20151112","1"
"GO102_150000368","20151113","1"
"GO102_150000370","20150917","1"
"GO102_150000370","20150924","1"
"GO102_150000370","20150925","1"
"GO102_150000370","20150928","1"
"GO102_150000370","20150929","1"
"GO102_150000370","20150930","1"
"GO102_150000370","20151001","1"
"GO102_150000370","20151005","1"
"GO102_150000370","20151006","1"
"GO102_150000370","20151007","1"
"GO102_150000370","20151008","1"
"GO102_150000370","20151009","1"
"GO102_150000370","20151012","1"
"GO102_150000370","20151013","1"
"GO102_150000370","20151014","1"
"GO102_150000370","20151015","1"
"GO102_150000370","20151016","1"
"GO102_150000370","20151019","1"
"GO102_150000370","20151020","1"
"GO102_150000370","20151021","1"
"GO102_150000370","20151022","1"
"GO102_150000370","20151023","1"
"GO102_150000370","20151026","1"
"GO102_150000370","20151027","1"
"GO102_150000370","20151028","1"
"GO102_150000370","20151029","1"
"GO102_150000370","20151030","1"
"GO102_150000370","20151102","1"
"GO102_150000370","20151103","1"
"GO102_150000370","20151104","1"
"GO102_150000370","20151105","1"
"GO102_150000370","20151106","1"
"GO102_150000370","20151109","1"
"GO102_150000370","20151110","1"
"GO102_150000370","20151111","1"
"GO102_150000370","20151112","1"
"GO102_150000370","20151113","1"
"GO102_150000398","20150917","1"
"GO102_150000398","20150924","1"
"GO102_150000398","20150925","1"
"GO102_150000398","20150928","1"
"GO102_150000398","20150929","1"
"GO102_150000398","20150930","1"
"GO102_150000398","20151001","1"
"GO102_150000398","20151005","1"
"GO102_150000398","20151006","1"
"GO102_150000398","20151007","1"
"GO102_150000398","20151008","1"
"GO102_150000398","20151009","1"
"GO102_150000398","20151012","1"
"GO102_150000398","20151013","1"
"GO102_150000398","20151014","1"
"GO102_150000398","20151015","1"
"GO102_150000398","20151016","1"
"GO102_150000398","20151019","1"
"GO102_150000398","20151020","1"
"GO102_150000398","20151021","1"
"GO102_150000398","20151022","1"
"GO102_150000398","20151023","1"
"GO102_150000398","20151026","1"
"GO102_150000398","20151027","1"
"GO102_150000398","20151028","1"
"GO102_150000398","20151029","1"
"GO102_150000398","20151030","1"
"GO102_150000398","20151102","1"
"GO102_150000398","20151103","1"
"GO102_150000398","20151104","1"
"GO102_150000398","20151105","1"
"GO102_150000398","20151106","1"
"GO102_150000398","20151109","1"
"GO102_150000398","20151110","1"
"GO102_150000398","20151111","1"
"GO102_150000398","20151112","1"
"GO102_150000398","20151113","1"
"GO102_150000400","20150917","1"
"GO102_150000400","20150922","1"
"GO102_150000400","20150923","1"
"GO102_150000400","20150924","1"
"GO102_150000400","20150925","1"
"GO102_150000400","20150928","1"
"GO102_150000400","20150929","1"
"GO102_150000400","20150930","1"
"GO102_150000400","20151001","1"
"GO102_150000400","20151002","1"
"GO102_150000400","20151005","1"
"GO102_150000400","20151006","1"
"GO102_150000400","20151007","1"
"GO102_150000400","20151008","1"
"GO102_150000400","20151009","1"
"GO102_150000400","20151012","1"
"GO102_150000400","20151013","1"
"GO102_150000400","20151014","1"
"GO102_150000400","20151015","1"
"GO102_150000400","20151016","1"
"GO102_150000400","20151019","1"
"GO102_150000400","20151020","1"
"GO102_150000400","20151021","1"
"GO102_150000400","20151022","1"
"GO102_150000400","20151023","1"
"GO102_150000400","20151026","1"
"GO102_150000400","20151027","1"
"GO102_150000400","20151028","1"
"GO102_150000400","20151029","1"
"GO102_150000400","20151030","1"
"GO102_150000400","20151102","1"
"GO102_150000400","20151103","1"
"GO102_150000400","20151104","1"
"GO102_150000400","20151105","1"
"GO102_150000400","20151106","1"
"GO102_150000400","20151109","1"
"GO102_150000400","20151110","1"
"GO102_150000400","20151111","1"
"GO102_150000400","20151112","1"
"GO102_150000400","20151113","1"
"GO102_150000401","20150917","1"
"GO102_150000401","20150922","1"
"GO102_150000401","20150923","1"
"GO102_150000401","20150924","1"
"GO102_150000401","20150925","1"
"GO102_150000401","20150928","1"
"GO102_150000401","20150929","1"
"GO102_150000401","20150930","1"
"GO102_150000401","20151001","1"
"GO102_150000401","20151002","1"
"GO102_150000401","20151005","1"
"GO102_150000401","20151006","1"
"GO102_150000401","20151007","1"
"GO102_150000401","20151008","1"
"GO102_150000401","20151009","1"
"GO102_150000401","20151012","1"
"GO102_150000401","20151013","1"
"GO102_150000401","20151014","1"
"GO102_150000401","20151015","1"
"GO102_150000401","20151016","1"
"GO102_150000401","20151019","1"
"GO102_150000401","20151020","1"
"GO102_150000401","20151021","1"
"GO102_150000401","20151022","1"
"GO102_150000401","20151023","1"
"GO102_150000401","20151026","1"
"GO102_150000401","20151027","1"
"GO102_150000401","20151028","1"
"GO102_150000401","20151029","1"
"GO102_150000401","20151030","1"
"GO102_150000401","20151102","1"
"GO102_150000401","20151103","1"
"GO102_150000401","20151104","1"
"GO102_150000401","20151105","1"
"GO102_150000401","20151106","1"
"GO102_150000401","20151109","1"
"GO102_150000401","20151110","1"
"GO102_150000401","20151111","1"
"GO102_150000401","20151112","1"
"GO102_150000401","20151113","1"
"GO102_150000402","20150917","1"
"GO102_150000402","20150922","1"
"GO102_150000402","20150923","1"
"GO102_150000402","20150924","1"
"GO102_150000402","20150925","1"
"GO102_150000402","20150928","1"
"GO102_150000402","20150929","1"
"GO102_150000402","20150930","1"
"GO102_150000402","20151001","1"
"GO102_150000402","20151002","1"
"GO102_150000402","20151005","1"
"GO102_150000402","20151006","1"
"GO102_150000402","20151007","1"
"GO102_150000402","20151008","1"
"GO102_150000402","20151009","1"
"GO102_150000402","20151012","1"
"GO102_150000402","20151013","1"
"GO102_150000402","20151014","1"
"GO102_150000402","20151015","1"
"GO102_150000402","20151016","1"
"GO102_150000402","20151019","1"
"GO102_150000402","20151020","1"
"GO102_150000402","20151021","1"
"GO102_150000402","20151022","1"
"GO102_150000402","20151023","1"
"GO102_150000402","20151026","1"
"GO102_150000402","20151027","1"
"GO102_150000402","20151028","1"
"GO102_150000402","20151029","1"
"GO102_150000402","20151030","1"
"GO102_150000402","20151102","1"
"GO102_150000402","20151103","1"
"GO102_150000402","20151104","1"
"GO102_150000402","20151105","1"
"GO102_150000402","20151106","1"
"GO102_150000402","20151109","1"
"GO102_150000402","20151110","1"
"GO102_150000402","20151111","1"
"GO102_150000402","20151112","1"
"GO102_150000402","20151113","1"
"GO102_150000416","20150910","1"
"GO102_150000416","20150914","1"
"GO102_150000416","20150915","1"
"GO102_150000416","20150916","1"
"GO102_150000416","20150917","1"
"GO102_150000416","20150918","1"
"GO102_150000416","20150921","1"
"GO102_150000416","20150922","1"
"GO102_150000416","20150923","1"
"GO102_150000416","20150924","1"
"GO102_150000416","20150925","1"
"GO102_150000416","20150928","1"
"GO102_150000416","20150929","1"
"GO102_150000416","20150930","1"
"GO102_150000416","20151001","1"
"GO102_150000416","20151002","1"
"GO102_150000416","20151005","1"
"GO102_150000416","20151006","1"
"GO102_150000416","20151007","1"
"GO102_150000416","20151008","1"
"GO102_150000416","20151009","1"
"GO102_150000416","20151012","1"
"GO102_150000416","20151013","1"
"GO102_150000416","20151014","1"
"GO102_150000416","20151015","1"
"GO102_150000416","20151016","1"
"GO102_150000416","20151019","1"
"GO102_150000416","20151020","1"
"GO102_150000416","20151021","1"
"GO102_150000416","20151022","1"
"GO102_150000416","20151023","1"
"GO102_150000416","20151026","1"
"GO102_150000416","20151027","1"
"GO102_150000416","20151028","1"
"GO102_150000416","20151029","1"
"GO102_150000416","20151030","1"
"GO102_150000416","20151102","1"
"GO102_150000416","20151103","1"
"GO102_150000416","20151104","1"
"GO102_150000416","20151105","1"
"GO102_150000416","20151106","1"
"GO102_150000416","20151109","1"
"GO102_150000416","20151110","1"
"GO102_150000416","20151111","1"
"GO102_150000416","20151112","1"
