"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1","GO102_1565","GO102_152","Babylon","2","0","0"
"1","GO102_1565","GO102_153","Penn Station","3","1","1"
"1","GO102_1565","GO102_154","Babylon","4","0","0"
"1","GO102_1565","GO102_155","Penn Station","5","1","1"
"1","GO102_1565","GO102_156","Babylon","6","0","0"
"1","GO102_1565","GO102_157","Penn Station","7","1","1"
"1","GO102_1565","GO102_158","Babylon","8","0","0"
"1","GO102_1565","GO102_159","Penn Station","9","1","1"
"1","GO102_1565","GO102_1511","Penn Station","11","1","2"
"1","GO102_1565","GO102_1512","Babylon","12","0","0"
"1","GO102_1565","GO102_1513","Penn Station","13","1","1"
"1","GO102_1565","GO102_1514","Babylon","14","0","0"
"1","GO102_1565","GO102_1515","Atlantic Terminal","15","1","3"
"1","GO102_1565","GO102_1516","Babylon","16","0","0"
"1","GO102_1565","GO102_1517","Penn Station","17","1","1"
"1","GO102_1565","GO102_1518","Babylon","18","0","0"
"1","GO102_1565","GO102_1519","Penn Station","19","1","1"
"1","GO102_1565","GO102_1522","Babylon","22","0","0"
"1","GO102_1565","GO102_1524","Babylon","24","0","0"
"1","GO102_1565","GO102_1525","Penn Station","25","1","1"
"1","GO102_1565","GO102_1527","Atlantic Terminal","27","1","3"
"1","GO102_1565","GO102_1528","Babylon","28","0","0"
"1","GO102_1565","GO102_1529","Penn Station","29","1","1"
"1","GO102_1565","GO102_1531","Penn Station","31","1","1"
"1","GO102_1565","GO102_1532","Babylon","32","0","0"
"1","GO102_1565","GO102_1533","Atlantic Terminal","33","1","3"
"1","GO102_1565","GO102_1534","Babylon","34","0","0"
"1","GO102_1565","GO102_1535","Penn Station","35","1","1"
"1","GO102_1565","GO102_1536","Babylon","36","0","0"
"1","GO102_1565","GO102_1538","Babylon","38","0","0"
"1","GO102_1565","GO102_1539","Atlantic Terminal","39","1","3"
"1","GO102_1565","GO102_1542","Babylon","42","0","0"
"1","GO102_1565","GO102_1543","Penn Station","43","1","1"
"1","GO102_1565","GO102_1544","Babylon","44","0","0"
"1","GO102_1565","GO102_1545","Penn Station","45","1","1"
"1","GO102_1565","GO102_1546","Babylon","46","0","0"
"1","GO102_1565","GO102_1547","Penn Station","47","1","1"
"1","GO102_1565","GO102_1548","Babylon","48","0","0"
"1","GO102_1565","GO102_1549","Penn Station","49","1","1"
"1","GO102_1565","GO102_1551","Penn Station","51","1","1"
"1","GO102_1565","GO102_1552","Babylon","52","0","0"
"1","GO102_1565","GO102_1553","Penn Station","53","1","1"
"1","GO102_1565","GO102_1555","Penn Station","55","1","1"
"1","GO102_1565","GO102_1557","Penn Station","57","1","1"
"1","GO102_1565","GO102_1559","Penn Station","59","1","1"
"1","GO102_1565","GO102_1561","Penn Station","61","1","1"
"1","GO102_1565","GO102_1563","Penn Station","63","1","1"
"1","GO102_1565","GO102_1565","Penn Station","65","1","1"
"1","GO102_1565","GO102_1567","Penn Station","67","1","1"
"1","GO102_1565","GO102_1569","Penn Station","69","1","1"
"1","GO102_1565","GO102_15102","Babylon","102","0","0"
"1","GO102_1565","GO102_15103","Penn Station","103","1","1"
"1","GO102_1565","GO102_15104","Babylon","104","0","0"
"1","GO102_1565","GO102_15105","Penn Station","105","1","1"
"1","GO102_1565","GO102_15107","Penn Station","107","1","1"
"1","GO102_1565","GO102_15108","Babylon","108","0","0"
"1","GO102_1565","GO102_15109","Penn Station","109","1","1"
"1","GO102_1565","GO102_15110","Babylon","110","0","0"
"1","GO102_1565","GO102_15111","Penn Station","111","1","1"
"1","GO102_1565","GO102_15113","Penn Station","113","1","1"
"1","GO102_1565","GO102_15114","Babylon","114","0","0"
"1","GO102_1565","GO102_15115","Penn Station","115","1","1"
"1","GO102_1565","GO102_15117","Penn Station","117","1","1"
"1","GO102_1565","GO102_15119","Penn Station","119","1","1"
"1","GO102_1565","GO102_15120","Babylon","120","0","0"
"1","GO102_156","GO102_15122","Babylon","122","0","0"
"1","GO102_1565","GO102_15123","Penn Station","123","1","1"
"1","GO102_156","GO102_15124","Babylon","124","0","0"
"1","GO102_1565","GO102_15125","Penn Station","125","1","1"
"1","GO102_1565","GO102_15126","Babylon","126","0","0"
"1","GO102_1565","GO102_15127","Penn Station","127","1","1"
"1","GO102_156","GO102_15128","Babylon","128","0","0"
"1","GO102_1565","GO102_15129","Penn Station","129","1","1"
"1","GO102_1565","GO102_15131","Penn Station","131","1","1"
"1","GO102_1565","GO102_15132","Babylon","132","0","0"
"1","GO102_1565","GO102_15133","Penn Station","133","1","1"
"1","GO102_1565","GO102_15134","Babylon","134","0","0"
"1","GO102_1565","GO102_15135","Penn Station","135","1","1"
"1","GO102_156","GO102_15136","Babylon","136","0","0"
"1","GO102_1565","GO102_15137","Penn Station","137","1","1"
"1","GO102_1565","GO102_15138","Babylon","138","0","0"
"1","GO102_1565","GO102_15139","Penn Station","139","1","1"
"1","GO102_1565","GO102_15140","Babylon","140","0","0"
"1","GO102_1565","GO102_15142","Babylon","142","0","4"
"1","GO102_1565","GO102_15143","Penn Station","143","1","1"
"1","GO102_1565","GO102_15144","Babylon","144","0","5"
"1","GO102_1565","GO102_15145","Penn Station","145","1","1"
"1","GO102_1565","GO102_15146","Babylon","146","0","4"
"1","GO102_1565","GO102_15147","Penn Station","147","1","1"
"1","GO102_1565","GO102_15148","Babylon","148","0","5"
"1","GO102_1565","GO102_15149","Penn Station","149","1","1"
"1","GO102_1565","GO102_15150","Babylon","150","0","4"
"1","GO102_1565","GO102_15151","Penn Station","151","1","1"
"1","GO102_1565","GO102_15152","Babylon","152","0","5"
"1","GO102_1565","GO102_15153","Penn Station","153","1","1"
"1","GO102_1565","GO102_15154","Babylon","154","0","4"
"1","GO102_1565","GO102_15155","Penn Station","155","1","1"
"1","GO102_1565","GO102_15156","Babylon","156","0","5"
"1","GO102_1565","GO102_15157","Penn Station","157","1","1"
"1","GO102_1565","GO102_15158","Babylon","158","0","4"
"1","GO102_1565","GO102_15159","Penn Station","159","1","1"
"1","GO102_1565","GO102_15160","Babylon","160","0","5"
"1","GO102_1565","GO102_15161","Penn Station","161","1","1"
"1","GO102_1565","GO102_15162","Babylon","162","0","4"
"1","GO102_1565","GO102_15163","Penn Station","163","1","1"
"1","GO102_1565","GO102_15164","Babylon","164","0","0"
"1","GO102_1565","GO102_15166","Babylon","166","0","5"
"1","GO102_1565","GO102_15168","Babylon","168","0","0"
"1","GO102_1565","GO102_15170","Babylon","170","0","0"
"1","GO102_1565","GO102_15172","Babylon","172","0","0"
"1","GO102_1565","GO102_15174","Babylon","174","0","0"
"1","GO102_1565","GO102_15176","Babylon","176","0","0"
"1","GO102_1565","GO102_15180","Babylon","180","0","0"
"1","GO102_1565","GO102_15182","Babylon","182","0","0"
"1","GO102_1565","GO102_15184","Babylon","184","0","0"
"1","GO102_1565","GO102_15186","Babylon","186","0","0"
"1","GO102_1565","GO102_15188","Babylon","188","0","0"
"1","GO102_1565","GO102_15190","Babylon","190","0","0"
"1","GO102_1565","GO102_15192","Babylon","192","0","0"
"1","GO102_1565","GO102_15194","Babylon","194","0","0"
"1","GO102_1565","GO102_15196","Babylon","196","0","0"
"1","GO102_1565","GO102_15198","Babylon","198","0","0"
"4","GO102_1565","GO102_15200","Riverhead","200","0","6"
"4","GO102_1565","GO102_15201","Ronkonkoma","201","1","7"
"4","GO102_1565","GO102_15202","Greenport","202","0","8"
"4","GO102_1565","GO102_15203","Ronkonkoma","203","1","9"
"4","GO102_1565","GO102_15250","Riverhead","250","0","10"
"4","GO102_1565","GO102_15251","Ronkonkoma","251","1","11"
"4","GO102_1518","GO102_15252","Yaphank","252","0","12"
"4","GO102_1565","GO102_15253","Ronkonkoma","253","1","7"
"4","GO102_1511","GO102_15254","Greenport","254","0","13"
"4","GO102_1565","GO102_15256","Greenport","256","0","13"
"4","GO102_1565","GO102_15299","Ronkonkoma","299","1","11"
"9","GO102_1565","GO102_15300","Great Neck","300","0","14"
"9","GO102_1565","GO102_15301","Penn Station","301","1","15"
"9","GO102_1565","GO102_15303","Penn Station","303","1","16"
"9","GO102_1565","GO102_15305","Penn Station","305","1","16"
"9","GO102_1565","GO102_15307","Penn Station","307","1","15"
"9","GO102_1565","GO102_15309","Penn Station","309","1","15"
"9","GO102_1565","GO102_15311","Penn Station","311","1","15"
"9","GO102_150000313","GO102_15313","Penn Station","313","1","15"
"9","GO102_150000315","GO102_15315","Penn Station","315","1","15"
"9","GO102_150000351","GO102_15351","Penn Station","351","1","15"
"9","GO102_150000353","GO102_15353","Penn Station","353","1","15"
"9","GO102_156","GO102_15354","Great Neck","354","0","14"
"9","GO102_150000355","GO102_15355","Penn Station","355","1","15"
"9","GO102_150000356","GO102_15356","Great Neck","356","0","14"
"9","GO102_150000358","GO102_15358","Great Neck","358","0","14"
"9","GO102_150000360","GO102_15360","Great Neck","360","0","14"
"9","GO102_150000364","GO102_15364","Great Neck","364","0","17"
"9","GO102_150000366","GO102_15366","Great Neck","366","0","14"
"9","GO102_150000368","GO102_15368","Great Neck","368","0","14"
"9","GO102_150000370","GO102_15370","Great Neck","370","0","14"
"9","GO102_150000398","GO102_15398","Great Neck","398","0","14"
"9","GO102_150000400","GO102_15400","Port Washington","400","0","18"
"9","GO102_150000401","GO102_15401","Penn Station","401","1","19"
"9","GO102_150000402","GO102_15402","Port Washington","402","0","18"
"9","GO102_1565","GO102_15403","Penn Station","403","1","19"
"9","GO102_1565","GO102_15404","Port Washington","404","0","18"
"9","GO102_1565","GO102_15405","Penn Station","405","1","19"
"9","GO102_1565","GO102_15406","Port Washington","406","0","18"
"9","GO102_1565","GO102_15407","Penn Station","407","1","19"
"9","GO102_1565","GO102_15408","Port Washington","408","0","18"
"9","GO102_1565","GO102_15409","Penn Station","409","1","19"
"9","GO102_1565","GO102_15410","Port Washington","410","0","18"
"9","GO102_1565","GO102_15411","Penn Station","411","1","19"
"9","GO102_1565","GO102_15412","Port Washington","412","0","18"
"9","GO102_1565","GO102_15413","Penn Station","413","1","19"
"9","GO102_1565","GO102_15414","Port Washington","414","0","18"
"9","GO102_1565","GO102_15415","Penn Station","415","1","19"
"9","GO102_150000416","GO102_15416","Port Washington","416","0","18"
"9","GO102_150000418","GO102_15418","Port Washington","418","0","18"
"9","GO102_1565","GO102_15419","Penn Station","419","1","19"
"9","GO102_150000420","GO102_15420","Port Washington","420","0","18"
"9","GO102_1565","GO102_15421","Penn Station","421","1","19"
"9","GO102_150000422","GO102_15422","Port Washington","422","0","18"
"9","GO102_1565","GO102_15423","Penn Station","423","1","19"
"9","GO102_150000424","GO102_15424","Port Washington","424","0","18"
"9","GO102_1565","GO102_15425","Penn Station","425","1","19"
"9","GO102_150000426","GO102_15426","Port Washington","426","0","18"
"9","GO102_1565","GO102_15427","Penn Station","427","1","19"
"9","GO102_150000428","GO102_15428","Port Washington","428","0","18"
"9","GO102_1565","GO102_15429","Penn Station","429","1","19"
"9","GO102_150000430","GO102_15430","Port Washington","430","0","18"
"9","GO102_1565","GO102_15431","Penn Station","431","1","19"
"9","GO102_150000432","GO102_15432","Port Washington","432","0","18"
"9","GO102_150000433","GO102_15433","Penn Station","433","1","19"
"9","GO102_150000434","GO102_15434","Port Washington","434","0","18"
"9","GO102_150000435","GO102_15435","Penn Station","435","1","19"
"9","GO102_150000436","GO102_15436","Port Washington","436","0","18"
"9","GO102_150000437","GO102_15437","Penn Station","437","1","19"
"9","GO102_150000438","GO102_15438","Port Washington","438","0","18"
"9","GO102_150000439","GO102_15439","Penn Station","439","1","19"
"9","GO102_150000440","GO102_15440","Port Washington","440","0","18"
"9","GO102_150000441","GO102_15441","Penn Station","441","1","19"
"9","GO102_150000442","GO102_15442","Port Washington","442","0","18"
"9","GO102_150000443","GO102_15443","Penn Station","443","1","19"
"9","GO102_1565","GO102_15444","Port Washington","444","0","18"
"9","GO102_150000445","GO102_15445","Penn Station","445","1","19"
"9","GO102_1565","GO102_15446","Port Washington","446","0","18"
"9","GO102_150000447","GO102_15447","Penn Station","447","1","19"
"9","GO102_1565","GO102_15448","Port Washington","448","0","18"
"9","GO102_150000449","GO102_15449","Penn Station","449","1","19"
"9","GO102_150000451","GO102_15451","Penn Station","451","1","19"
"9","GO102_1565","GO102_15452","Port Washington","452","0","18"
"9","GO102_150000453","GO102_15453","Penn Station","453","1","19"
"9","GO102_1565","GO102_15454","Port Washington","454","0","18"
"9","GO102_150000455","GO102_15455","Penn Station","455","1","19"
"9","GO102_1565","GO102_15456","Port Washington","456","0","18"
"9","GO102_150000457","GO102_15457","Penn Station","457","1","19"
"9","GO102_1565","GO102_15458","Port Washington","458","0","18"
"9","GO102_150000459","GO102_15459","Penn Station","459","1","19"
"9","GO102_1565","GO102_15460","Port Washington","460","0","18"
"9","GO102_150000461","GO102_15461","Penn Station","461","1","19"
"9","GO102_1565","GO102_15462","Port Washington","462","0","18"
"9","GO102_150000463","GO102_15463","Penn Station","463","1","19"
"9","GO102_150000464","GO102_15464","Port Washington","464","0","18"
"9","GO102_150000465","GO102_15465","Penn Station","465","1","19"
"9","GO102_150000466","GO102_15466","Port Washington","466","0","18"
"9","GO102_150000467","GO102_15467","Penn Station","467","1","19"
"9","GO102_150000468","GO102_15468","Port Washington","468","0","18"
"9","GO102_150000469","GO102_15469","Penn Station","469","1","19"
"9","GO102_150000470","GO102_15470","Port Washington","470","0","18"
"9","GO102_150000471","GO102_15471","Penn Station","471","1","19"
"9","GO102_150000472","GO102_15472","Port Washington","472","0","18"
"9","GO102_150000473","GO102_15473","Penn Station","473","1","19"
"9","GO102_150000474","GO102_15474","Port Washington","474","0","18"
"9","GO102_150000475","GO102_15475","Penn Station","475","1","19"
"9","GO102_150000476","GO102_15476","Port Washington","476","0","18"
"9","GO102_150000477","GO102_15477","Penn Station","477","1","19"
"9","GO102_150000478","GO102_15478","Port Washington","478","0","18"
"9","GO102_150000479","GO102_15479","Penn Station","479","1","19"
"9","GO102_150000480","GO102_15480","Port Washington","480","0","18"
"9","GO102_150000481","GO102_15481","Penn Station","481","1","19"
"9","GO102_150000483","GO102_15483","Penn Station","483","1","19"
"9","GO102_150000485","GO102_15485","Penn Station","485","1","19"
"3","GO102_1565","GO102_15500","Oyster Bay","500","0","20"
"3","GO102_1565","GO102_15501","Mineola","501","1","21"
"3","GO102_1565","GO102_15502","Oyster Bay","502","0","22"
"3","GO102_1565","GO102_15503","Penn Station","503","1","23"
"3","GO102_1565","GO102_15504","Oyster Bay","504","0","20"
"3","GO102_1565","GO102_15505","Jamaica","505","1","24"
"3","GO102_1565","GO102_15506","Oyster Bay","506","0","25"
"3","GO102_1565","GO102_15507","Long Island City","507","1","26"
"3","GO102_1565","GO102_15509","Hunterspoint Avenue","509","1","27"
"3","GO102_1565","GO102_15511","Long Island City","511","1","26"
"3","GO102_1565","GO102_15513","Jamaica","513","1","24"
"3","GO102_1565","GO102_15515","Jamaica","515","1","24"
"3","GO102_1565","GO102_15517","Jamaica","517","1","24"
"3","GO102_1565","GO102_15550","Oyster Bay","550","0","20"
"3","GO102_1565","GO102_15551","Jamaica","551","1","24"
"3","GO102_1565","GO102_15552","Oyster Bay","552","0","20"
"3","GO102_1565","GO102_15553","Jamaica","553","1","24"
"3","GO102_1565","GO102_15554","Oyster Bay","554","0","20"
"3","GO102_1565","GO102_15555","Jamaica","555","1","28"
"3","GO102_1565","GO102_15556","Oyster Bay","556","0","25"
"3","GO102_1565","GO102_15557","Jamaica","557","1","24"
"3","GO102_1565","GO102_15558","Oyster Bay","558","0","29"
"3","GO102_1565","GO102_15559","Jamaica","559","1","24"
"3","GO102_1565","GO102_15560","Oyster Bay","560","0","30"
"3","GO102_1565","GO102_15561","Jamaica","561","1","24"
"3","GO102_1565","GO102_15562","Oyster Bay","562","0","20"
"3","GO102_1565","GO102_15563","Jamaica","563","1","24"
"3","GO102_1565","GO102_15564","Oyster Bay","564","0","31"
"3","GO102_1565","GO102_15565","Jamaica","565","1","24"
"3","GO102_1565","GO102_15566","Oyster Bay","566","0","29"
"3","GO102_1565","GO102_15568","Oyster Bay","568","0","20"
"3","GO102_1565","GO102_15570","Oyster Bay","570","0","20"
"3","GO102_1565","GO102_15572","Oyster Bay","572","0","20"
"3","GO102_1565","GO102_15574","Oyster Bay","574","0","20"
"10","GO102_1565","GO102_15600","Port Jefferson","600","0","32"
"10","GO102_1565","GO102_15601","Huntington","601","1","33"
"10","GO102_1565","GO102_15602","Port Jefferson","602","0","34"
"10","GO102_1565","GO102_15603","Hunterspoint Avenue","603","1","35"
"10","GO102_1565","GO102_15604","Port Jefferson","604","0","32"
"10","GO102_1565","GO102_15605","Penn Station","605","1","36"
"10","GO102_1565","GO102_15606","Port Jefferson","606","0","37"
"10","GO102_1565","GO102_15607","Long Island City","607","1","38"
"10","GO102_1565","GO102_15608","Port Jefferson","608","0","39"
"10","GO102_1565","GO102_15609","Long Island City","609","1","38"
"10","GO102_1565","GO102_15610","Port Jefferson","610","0","32"
"10","GO102_1565","GO102_15611","Hunterspoint Avenue","611","1","35"
"10","GO102_1565","GO102_15613","Hunterspoint Avenue","613","1","35"
"10","GO102_1565","GO102_15615","Penn Station","615","1","36"
"10","GO102_1565","GO102_15617","Hicksville","617","1","40"
"10","GO102_1565","GO102_15619","Huntington","619","1","41"
"10","GO102_1565","GO102_15621","Huntington","621","1","41"
"10","GO102_1565","GO102_15623","Hicksville","623","1","40"
"10","GO102_1565","GO102_15650","Port Jefferson","650","0","42"
"10","GO102_1565","GO102_15651","Huntington","651","1","43"
"10","GO102_1565","GO102_15652","Port Jefferson","652","0","44"
"10","GO102_1565","GO102_15653","Huntington","653","1","33"
"10","GO102_1565","GO102_15654","Port Jefferson","654","0","32"
"10","GO102_1565","GO102_15655","Jamaica","655","1","45"
"10","GO102_1565","GO102_15656","Port Jefferson","656","0","46"
"10","GO102_1565","GO102_15657","Huntington","657","1","47"
"10","GO102_1565","GO102_15658","Port Jefferson","658","0","48"
"10","GO102_1565","GO102_15659","Huntington","659","1","33"
"10","GO102_1565","GO102_15660","Port Jefferson","660","0","48"
"10","GO102_1565","GO102_15662","Port Jefferson","662","0","49"
"10","GO102_1565","GO102_15663","Hicksville","663","1","40"
"10","GO102_1565","GO102_15664","Port Jefferson","664","0","46"
"10","GO102_1565","GO102_15665","Huntington","665","1","33"
"10","GO102_1565","GO102_15666","Port Jefferson","666","0","46"
"10","GO102_1565","GO102_15668","Port Jefferson","668","0","49"
"10","GO102_1565","GO102_15670","Port Jefferson","670","0","32"
"10","GO102_1565","GO102_15672","Port Jefferson","672","0","32"
"10","GO102_1565","GO102_15674","Port Jefferson","674","0","32"
"10","GO102_1565","GO102_15676","Port Jefferson","676","0","39"
"2","GO102_1565","GO102_15700","Hempstead","700","0","50"
"2","GO102_1565","GO102_15701","Atlantic Terminal","701","1","51"
"2","GO102_1565","GO102_15702","Hempstead","702","0","50"
"2","GO102_1565","GO102_15703","Jamaica","703","1","52"
"2","GO102_1565","GO102_15704","Hempstead","704","0","53"
"2","GO102_1565","GO102_15705","Jamaica","705","1","52"
"2","GO102_1565","GO102_15706","Hempstead","706","0","54"
"2","GO102_1565","GO102_15707","Jamaica","707","1","52"
"2","GO102_1565","GO102_15708","Hempstead","708","0","54"
"2","GO102_1565","GO102_15709","Atlantic Terminal","709","1","51"
"2","GO102_1565","GO102_15710","Hempstead","710","0","50"
"2","GO102_1565","GO102_15711","Atlantic Terminal","711","1","51"
"2","GO102_1565","GO102_15712","Hempstead","712","0","50"
"2","GO102_1565","GO102_15713","Penn Station","713","1","55"
"2","GO102_1565","GO102_15714","Hempstead","714","0","50"
"2","GO102_1565","GO102_15715","Penn Station","715","1","55"
"2","GO102_1565","GO102_15716","Hempstead","716","0","50"
"2","GO102_1565","GO102_15717","Penn Station","717","1","55"
"2","GO102_1565","GO102_15718","Hempstead","718","0","50"
"2","GO102_1565","GO102_15721","Atlantic Terminal","721","1","51"
"2","GO102_1565","GO102_15723","Penn Station","723","1","55"
"2","GO102_1565","GO102_15725","Atlantic Terminal","725","1","51"
"2","GO102_1565","GO102_15727","Atlantic Terminal","727","1","51"
"2","GO102_1565","GO102_15729","Atlantic Terminal","729","1","51"
"2","GO102_1565","GO102_15731","Atlantic Terminal","731","1","51"
"2","GO102_1565","GO102_15733","Atlantic Terminal","733","1","51"
"2","GO102_1565","GO102_15750","Hempstead","750","0","50"
"2","GO102_1565","GO102_15751","Atlantic Terminal","751","1","51"
"2","GO102_1565","GO102_15752","Hempstead","752","0","50"
"2","GO102_1565","GO102_15753","Atlantic Terminal","753","1","51"
"2","GO102_1565","GO102_15754","Hempstead","754","0","50"
"2","GO102_1565","GO102_15755","Atlantic Terminal","755","1","51"
"2","GO102_1565","GO102_15756","Hempstead","756","0","50"
"2","GO102_1565","GO102_15757","Atlantic Terminal","757","1","51"
"2","GO102_1565","GO102_15758","Hempstead","758","0","54"
"2","GO102_1565","GO102_15759","Atlantic Terminal","759","1","51"
"2","GO102_1565","GO102_15761","Atlantic Terminal","761","1","51"
"2","GO102_1565","GO102_15762","Hempstead","762","0","54"
"2","GO102_1565","GO102_15763","Penn Station","763","1","55"
"2","GO102_1565","GO102_15764","Hempstead","764","0","50"
"2","GO102_1565","GO102_15765","Atlantic Terminal","765","1","51"
"2","GO102_1565","GO102_15766","Hempstead","766","0","54"
"2","GO102_1565","GO102_15767","Atlantic Terminal","767","1","51"
"2","GO102_1565","GO102_15768","Hempstead","768","0","54"
"2","GO102_1565","GO102_15770","Hempstead","770","0","50"
"2","GO102_1565","GO102_15771","Atlantic Terminal","771","1","51"
"2","GO102_1565","GO102_15772","Hempstead","772","0","54"
"2","GO102_1565","GO102_15773","Atlantic Terminal","773","1","51"
"2","GO102_1565","GO102_15774","Hempstead","774","0","54"
"2","GO102_1565","GO102_15775","Atlantic Terminal","775","1","51"
"2","GO102_1565","GO102_15776","Hempstead","776","0","50"
"2","GO102_1565","GO102_15777","Atlantic Terminal","777","1","51"
"2","GO102_1565","GO102_15778","Hempstead","778","0","50"
"2","GO102_1565","GO102_15780","Hempstead","780","0","50"
"2","GO102_1565","GO102_15782","Hempstead","782","0","50"
"2","GO102_1565","GO102_15784","Hempstead","784","0","50"
"2","GO102_1565","GO102_15798","Hempstead","798","0","54"
"2","GO102_1565","GO102_15799","Atlantic Terminal","799","1","51"
"6","GO102_1565","GO102_15801","Jamaica","801","1","56"
"6","GO102_1565","GO102_15802","Long Beach","802","0","57"
"6","GO102_1565","GO102_15804","Long Beach","804","0","57"
"6","GO102_1565","GO102_15805","Atlantic Terminal","805","1","58"
"6","GO102_1565","GO102_15806","Long Beach","806","0","59"
"6","GO102_1565","GO102_15807","Penn Station","807","1","60"
"6","GO102_1565","GO102_15808","Long Beach","808","0","59"
"6","GO102_1565","GO102_15809","Atlantic Terminal","809","1","58"
"6","GO102_1565","GO102_15811","Penn Station","811","1","60"
"6","GO102_1565","GO102_15812","Long Beach","812","0","59"
"6","GO102_1565","GO102_15813","Atlantic Terminal","813","1","58"
"6","GO102_1565","GO102_15814","Long Beach","814","0","59"
"6","GO102_1565","GO102_15815","Penn Station","815","1","60"
"6","GO102_1565","GO102_15816","Long Beach","816","0","57"
"6","GO102_1565","GO102_15817","Penn Station","817","1","60"
"6","GO102_1565","GO102_15818","Long Beach","818","0","57"
"6","GO102_1565","GO102_15819","Penn Station","819","1","60"
"6","GO102_1565","GO102_15821","Atlantic Terminal","821","1","58"
"6","GO102_1565","GO102_15822","Long Beach","822","0","57"
"6","GO102_1565","GO102_15823","Penn Station","823","1","60"
"6","GO102_1565","GO102_15824","Long Beach","824","0","57"
"6","GO102_1565","GO102_15825","Penn Station","825","1","60"
"6","GO102_1565","GO102_15827","Atlantic Terminal","827","1","58"
"6","GO102_1565","GO102_15829","Penn Station","829","1","60"
"6","GO102_1565","GO102_15831","Penn Station","831","1","60"
"6","GO102_1565","GO102_15833","Penn Station","833","1","60"
"6","GO102_1565","GO102_15851","Penn Station","851","1","60"
"6","GO102_1565","GO102_15852","Long Beach","852","0","57"
"6","GO102_1565","GO102_15853","Penn Station","853","1","60"
"6","GO102_1565","GO102_15854","Long Beach","854","0","57"
"6","GO102_1565","GO102_15855","Penn Station","855","1","60"
"6","GO102_1565","GO102_15857","Penn Station","857","1","60"
"6","GO102_1565","GO102_15858","Long Beach","858","0","57"
"6","GO102_1565","GO102_15860","Long Beach","860","0","59"
"6","GO102_1565","GO102_15861","Penn Station","861","1","60"
"6","GO102_1565","GO102_15862","Long Beach","862","0","57"
"6","GO102_1565","GO102_15863","Atlantic Terminal","863","1","58"
"6","GO102_1565","GO102_15864","Long Beach","864","0","57"
"6","GO102_1565","GO102_15865","Penn Station","865","1","60"
"6","GO102_1565","GO102_15866","Long Beach","866","0","57"
"6","GO102_1565","GO102_15867","Atlantic Terminal","867","1","58"
"6","GO102_1565","GO102_15868","Long Beach","868","0","57"
"6","GO102_1565","GO102_15869","Penn Station","869","1","60"
"6","GO102_1565","GO102_15870","Long Beach","870","0","57"
"12","GO102_1565","GO102_15871","Atlantic Terminal","871","1","61"
"6","GO102_1565","GO102_15872","Long Beach","872","0","57"
"6","GO102_1565","GO102_15873","Penn Station","873","1","60"
"6","GO102_1565","GO102_15874","Long Beach","874","0","59"
"6","GO102_1565","GO102_15875","Penn Station","875","1","60"
"6","GO102_1565","GO102_15876","Long Beach","876","0","57"
"6","GO102_1565","GO102_15877","Penn Station","877","1","60"
"6","GO102_1565","GO102_15878","Long Beach","878","0","57"
"6","GO102_1565","GO102_15879","Penn Station","879","1","60"
"6","GO102_1565","GO102_15880","Long Beach","880","0","59"
"6","GO102_1565","GO102_15882","Long Beach","882","0","59"
"6","GO102_1565","GO102_15884","Long Beach","884","0","57"
"6","GO102_1565","GO102_15886","Long Beach","886","0","59"
"6","GO102_1565","GO102_15888","Long Beach","888","0","57"
"6","GO102_1565","GO102_15890","Long Beach","890","0","59"
"6","GO102_1565","GO102_15892","Long Beach","892","0","57"
"6","GO102_1565","GO102_15896","Long Beach","896","0","57"
"6","GO102_1565","GO102_15898","Long Beach","898","0","57"
"6","GO102_1565","GO102_15899","Penn Station","899","1","60"
"8","GO102_1565","GO102_15900","West Hempstead","900","0","62"
"8","GO102_1565","GO102_15901","Valley Stream","901","1","63"
"8","GO102_1565","GO102_15902","West Hempstead","902","0","64"
"8","GO102_1565","GO102_15903","Atlantic Terminal","903","1","65"
"8","GO102_1565","GO102_15904","West Hempstead","904","0","66"
"8","GO102_1565","GO102_15905","Atlantic Terminal","905","1","65"
"8","GO102_1565","GO102_15907","Penn Station","907","1","67"
"8","GO102_1565","GO102_15909","Atlantic Terminal","909","1","65"
"8","GO102_1565","GO102_15910","West Hempstead","910","0","62"
"8","GO102_1565","GO102_15911","Valley Stream","911","1","63"
"8","GO102_1565","GO102_15913","Valley Stream","913","1","63"
"8","GO102_1565","GO102_15950","West Hempstead","950","0","62"
"8","GO102_1565","GO102_15951","Valley Stream","951","1","63"
"8","GO102_1565","GO102_15952","West Hempstead","952","0","62"
"8","GO102_1565","GO102_15953","Atlantic Terminal","953","1","68"
"8","GO102_1565","GO102_15954","West Hempstead","954","0","62"
"12","GO102_1565","GO102_15955","Atlantic Terminal","955","1","69"
"8","GO102_1565","GO102_15956","West Hempstead","956","0","64"
"8","GO102_1565","GO102_15957","Jamaica","957","1","70"
"8","GO102_1565","GO102_15958","West Hempstead","958","0","64"
"8","GO102_1565","GO102_15959","Jamaica","959","1","70"
"8","GO102_1565","GO102_15960","West Hempstead","960","0","64"
"8","GO102_1565","GO102_15961","Valley Stream","961","1","63"
"8","GO102_1565","GO102_15962","West Hempstead","962","0","64"
"8","GO102_1565","GO102_15963","Jamaica","963","1","70"
"8","GO102_1565","GO102_15964","West Hempstead","964","0","71"
